352,2771
1648,2141
996,2107
295,1048
469,972
1580,2127
1325,2337
1202,1847
1736,746
2478,292
2179,1150
2634,2723
1905,2383
2643,2062
2272,2822
59,676
648,183
1735,2986
304,375
2843,1408
1926,1064
1924,2948
1240,468
1060,153
706,321
2439,1060
1944,1140
848,394
666,1511
1909,2147
265,202
1596,2207
1829,1027
127,59
1373,2999
2336,1829
330,2634
644,502
2143,1948
2983,583
1032,2867
2167,2029
1894,2041
2303,2676
2628,2213
2397,265
467,341
92,860
2453,1155
2918,600
920,787
2407,68
145,385
2679,2234
2265,2246
1950,1051
819,1124
2278,130
1083,645
2936,468
1220,2805
926,497
1455,103
2558,1688
48,1033
707,2978
481,1882
1284,319
2184,1209
1945,384
2578,1735
235,1264
2005,2511
2646,2732
2182,1099
947,2327
2734,924
1944,1234
2294,1162
874,2840
1106,2548
188,1755
1174,1216
1236,1854
1576,2247
2109,1081
295,563
2592,2378
1885,2371
2054,2770
1614,2296
1244,2245
983,2299
2527,1166
358,1556
700,124
543,7
407,312
1398,1447
183,1039
2361,1807
1155,2482
287,1069
2588,2573
1989,396
2140,2951
2299,2325
1353,161
1937,2496
60,1679
2095,1624
1691,1563
1018,801
1390,2964
139,105
2640,1166
599,1522
2439,2678
1917,1018
398,2892
2180,2311
1336,1520
724,2494
2176,2735
2192,8
2909,1118
2889,2272
2057,974
127,1517
641,192
960,794
2564,647
1075,1722
2169,2808
57,731
141,595
1391,892
890,2404
1432,949
2578,1924
1626,1756
651,1683
1037,2936
2158,2519
2741,1498
1551,1282
987,425
1113,1338
606,1760
498,1188
1809,1273
2279,1532
2577,1063
2273,1995
1161,1589
854,372
957,460
1737,1858
1516,935
2415,431
1627,2525
411,2621
2724,544
2948,1523
1996,766
2444,269
2150,2011
2914,1025
2211,1361
1420,1410
1242,1218
2013,376
78,82
1656,2327
473,9
1615,667
1115,450
710,1430
2740,1921
2243,2299
1073,536
2249,1026
1296,2754
2923,2885
489,2251
438,2943
156,2430
2105,1510
939,1566
149,1141
2263,812
2759,905
1430,321
646,1973
763,1148
404,950
1340,2308
1401,1873
2655,1831
219,440
1948,1394
732,446
1987,1219
1638,458
2596,351
690,1540
2604,2774
860,1310
2747,1819
1389,1238
1383,1978
2328,729
2560,2697
1447,2602
1355,432
2727,1880
2292,507
1727,420
1245,222
2232,2543
797,2847
2290,163
156,442
2721,2860
85,1841
2467,1926
2850,2880
1686,816
684,1914
1944,847
1795,1686
1332,2726
350,1828
2259,564
820,1715
2962,61
2219,2411
2647,1114
2427,2907
2523,1944
1524,1979
2960,2710
449,772
97,1639
813,228
2122,2653
2539,1454
1253,2598
2843,2576
945,1352
2759,2244
825,2295
362,760
1816,1444
2380,647
1613,371
2323,1049
1370,430
2935,1472
1884,2796
996,336
2493,1707
2565,852
89,2035
1017,811
1406,1287
141,1493
2870,1297
385,546
1558,2860
2960,540
2885,2564
2851,2650
200,2275
1263,1247
2192,1709
2786,180
306,1398
1818,1520
534,2779
20,1080
88,107
2055,2810
1252,344
2638,3
1852,2129
346,385
2377,102
1358,321
1269,1752
2221,2308
907,512
1718,2276
2859,735
716,1940
2996,448
974,1637
1952,1951
2607,258
97,1473
1970,1754
1722,256
2871,2326
1267,437
2131,193
1046,1621
2484,764
61,872
53,2284
1698,1338
1672,1988
2358,1002
521,2245
2725,2796
1068,320
2081,1692
1520,2344
522,357
1558,2148
191,2967
1712,2615
2265,1043
2985,2356
255,212
279,2054
1097,2408
2212,1307
919,783
2894,1785
2830,2588
2330,711
1604,2928
361,1641
2488,2075
80,856
1829,2274
35,2836
2219,2385
134,709
1547,2327
1504,1200
1590,2688
1148,192
500,275
2673,214
1157,1455
725,793
2710,1004
2346,117
222,1245
881,2119
736,454
1994,802
960,1879
2840,2943
2123,1820
830,2142
2787,131
143,1718
619,1125
2566,1316
1863,939
2466,551
698,688
2887,1247
1722,524
1702,840
1529,2244
1802,1827
1398,932
426,1877
373,1003
912,2349
1216,138
580,2669
2786,178
2522,622
2504,1581
1136,353
1587,365
1045,339
783,1190
508,1004
2631,2066
2945,1517
2888,946
2125,2334
531,2719
2779,1034
712,1703
2051,737
1358,103
648,2544
2008,1590
2302,598
1205,1211
2182,2818
664,790
2287,1527
943,187
294,474
2569,2885
613,643
2143,812
1691,479
1752,2339
703,1182
154,945
1748,172
914,1782
655,969
2777,2727
1064,373
2748,2017
2854,2853
1101,1114
2422,1519
221,1341
2004,973
1987,2597
1881,2623
1792,1373
2082,1415
829,1399
1072,2802
2413,173
1330,2087
2092,2667
1550,2148
2629,409
863,1022
2033,1585
1783,841
45,1603
1894,164
2579,218
2601,1831
2847,880
2323,505
276,1484
2078,861
1236,1889
1362,2013
900,1445
1752,618
1746,983
2621,1873
608,1175
733,24
1188,2350
2004,1839
2930,2972
403,432
453,422
2838,2896
2982,2755
2716,519
371,1592
1393,729
2435,2770
403,2250
1652,2239
797,2002
996,2335
394,2851
2162,398
2851,2959
1588,2780
730,1157
2201,991
1844,730
1887,2570
2424,2233
928,2157
571,1421
336,1409
2909,2086
189,1070
324,77
1832,1103
2270,1323
2006,613
2586,808
3,1306
2930,2201
987,1303
2239,561
562,831
1099,2543
418,1899
2315,1134
69,117
765,440
1064,1027
2063,2425
1690,2024
2697,2747
1208,1691
2453,666
211,2909
1980,2991
1500,713
2313,535
1989,2390
2741,1412
1297,1030
1544,2082
9,1168
598,1889
1816,2034
868,200
2374,529
201,713
1129,741
625,348
1421,2080
2823,2085
2851,1509
810,793
2805,1892
147,2505
607,1340
180,579
1420,15
1368,2112
2142,60
1284,1409
839,2805
9,1036
1449,440
168,1736
1103,102
741,1595
708,1957
1914,2407
1619,2745
72,2196
502,1876
580,744
2558,1163
952,2267
2175,1943
120,501
614,1713
976,2803
888,796
340,1844
2776,2634
2213,1521
2359,1663
27,823
1973,2522
2392,1828
2200,1991
1767,2439
2122,2060
756,2848
223,33
501,2505
295,2390
2593,2788
1126,1956
1861,2310
2350,2007
716,2456
606,2245
1593,1356
1843,2920
1293,2687
1585,1974
1985,2930
2978,2660
2460,2731
1898,1132
713,84
835,768
112,860
1585,1663
842,205
2516,507
2512,1797
744,1483
2014,222
1080,12
2349,701
2318,2444
358,1498
1665,2078
242,1640
724,105
1033,652
1682,1273
467,1556
796,2836
721,1379
37,2426
428,1714
678,766
2438,785
1162,1675
1122,1897
1820,2417
827,237
351,1003
1524,1026
1320,2992
1844,743
1496,2570
2361,2209
2607,1207
1424,2301
1165,2009
461,1341
241,2694
2807,1415
2710,1694
1208,2248
1335,2781
2922,2694
688,2930
2354,1230
293,1257
2775,1230
439,2030
2524,33
2765,788
1960,1192
2511,839
927,311
1124,1629
1596,107
2506,2218
1693,2615
2050,2066
307,2944
304,1217
152,1992
510,375
2596,2303
1928,2932
1799,545
1416,463
570,2880
2303,1035
1211,2047
2825,1882
2501,76
1493,173
907,914
331,1227
2987,2484
2219,1713
1662,2799
2150,1053
141,789
1933,2537
1237,694
440,698
1655,265
2648,2934
1575,421
2695,784
269,2394
255,1967
1325,1193
2479,1282
1335,2388
2711,2810
2729,2484
2764,1883
2471,2353
785,1706
357,2085
2565,2651
2987,2337
1317,1739
28,205
562,1753
757,1324
808,879
1370,1828
2285,160
2145,1229
2002,2651
2122,1068
1859,83
472,1075
2106,2763
1120,2244
2488,2404
370,143
585,819
1516,854
912,268
2410,2011
1394,2912
139,1540
1583,2921
2445,991
2270,857
2784,2433
2359,2578
2235,2127
1116,1742
968,2718
1864,1115
2725,1266
1091,1383
1887,2190
1114,979
1866,477
447,352
1586,1091
2011,1827
280,1837
206,2783
1751,558
1019,1617
2608,478
2976,2051
966,2660
2364,1115
321,2005
931,1566
1776,1580
810,1365
1392,2563
2508,908
528,580
1484,2080
1966,545
594,336
1096,364
1811,114
2961,532
707,2948
1890,1977
906,2761
1515,2578
1454,43
2800,1708
1368,753
2927,1095
2857,1124
1372,2724
2027,2777
852,754
679,1186
2230,248
2908,2164
673,2021
655,2999
2920,632
856,2474
2082,826
1738,2363
2686,2139
2822,1973
1566,2407
2769,2006
1714,2552
387,1009
2119,1619
2609,111
2934,1582
170,499
1532,1605
2228,147
1693,2464
368,927
1075,2189
1848,1351
740,1026
2771,1842
1130,1981
2735,9
925,2433
1980,2898
139,2229
567,2367
465,1111
889,1028
2249,45
1992,2919
403,2589
2603,1849
270,765
101,2750
1884,1723
393,766
78,702
155,1651
534,2943
623,1016
1133,1470
408,2594
362,2667
829,1205
1403,1635
2582,1699
2572,1295
1116,478
259,1463
2825,2260
651,1260
1209,7
2435,1428
2741,2997
676,1751
464,1037
1883,2877
1049,18
1900,2362
139,539
1532,2370
1656,1587
1137,2520
2483,2844
1299,491
84,1382
1325,835
2298,1382
2910,2380
2037,1242
1085,1122
254,627
2291,2156
1737,424
2074,2338
2452,1825
157,1401
2048,2096
1893,1629
1340,2311
1727,2814
1140,2154
2572,2291
1499,79
2076,2583
444,1444
235,645
459,2571
1880,117
1340,253
114,1252
2353,1927
1686,1244
1472,1690
1805,1747
2985,2363
288,704
2461,1314
1938,2665
1012,2190
347,1798
622,3
64,917
631,1181
285,1400
2940,521
249,171
1959,373
2075,685
2964,1919
2949,1713
1826,2374
2357,36
2804,2679
1768,2019
1088,343
930,744
55,2636
461,2499
1413,1241
1920,2207
2166,1049
596,2695
2973,271
2886,754
2940,408
646,1504
2140,2216
1001,2436
533,1159
976,1877
2271,261
1903,394
697,483
571,510
2225,1057
1384,2891
111,348
1647,1675
2038,2418
410,1307
1035,2542
293,2888
981,2588
7,2558
2426,2069
2497,1092
1606,562
2570,1450
2785,1834
2327,970
2001,2423
1633,887
131,2450
528,384
1501,1109
1705,1520
1483,2761
188,378
2640,1709
1588,1751
631,808
1162,2824
147,81
527,904
1968,1812
1504,2677
2011,2722
1724,2513
2014,187
22,152
546,1742
211,17
2468,1236
2281,1432
19,1485
2759,955
431,1530
894,1654
2644,1181
2002,1114
970,1514
1773,1201
2419,1015
1118,1634
398,1497
611,974
93,1346
84,123
639,1173
2002,1993
1794,1953
170,1508
2503,1005
1412,1581
383,2319
1167,2930
2605,790
2453,1794
1520,2960
2977,682
215,2842
1199,357
1525,917
2318,2915
2706,152
322,1228
1804,319
2682,2566
495,2440
544,2586
2452,536
1374,1518
202,2513
2036,846
883,2241
2209,2071
8,414
2915,197
2454,1457
1523,2833
1854,2047
763,2515
808,1312
1245,2332
847,1067
2150,1854
2067,2875
1804,21
442,1291
1689,737
1044,117
2462,1732
42,2041
2853,246
1689,103
957,46
756,1795
2547,2733
2695,2556
1322,1860
1448,1494
1263,2945
351,1578
1456,834
1366,2013
416,2555
2868,2477
545,2914
823,1693
1036,2398
2381,1333
1172,1526
482,903
2883,2991
14,1125
1883,2093
518,2724
2223,2189
2130,2485
1903,117
484,217
2192,1073
1604,2041
961,1307
2526,2445
1480,836
503,569
162,605
715,2080
2814,2128
745,576
2687,1971
2833,1030
950,1488
1393,2359
564,896
1928,27
1778,365
2292,877
2050,1251
960,426
161,185
1889,1693
1480,1354
2386,2426
2464,374
484,1932
430,1803
1698,1880
2136,2858
2904,815
453,1453
1784,2811
428,2731
193,2311
146,1740
109,2835
2779,969
1631,2539
1729,2274
646,2808
259,90
2752,2781
261,1178
1064,1602
859,1500
2111,1719
1167,1217
1538,270
1954,1940
1445,276
1774,99
56,1829
245,2250
945,1790
2505,1592
2508,978
1736,1259
1799,2139
2644,2274
842,1704
2920,2354
1081,1140
2410,359
242,1783
2592,804
2579,1077
2705,640
455,2611
2233,2104
1917,962
950,1999
1575,2439
2265,2187
1566,932
2358,347
1498,48
503,230
2646,1524
2135,482
1241,1781
2169,2091
834,807
230,223
1294,107
923,2191
1834,1531
1918,2974
1931,1722
2086,773
275,299
2078,1359
20,1155
656,945
230,1558
2892,1698
2922,1713
1436,1843
1139,2006
1415,1962
168,358
148,276
2909,2045
1799,1097
2746,1700
2258,486
2868,625
205,1761
2432,974
2937,1167
1517,0
1249,2939
1292,2487
64,900
1160,2387
1280,1755
1040,1993
1314,1977
1033,514
764,2992
2293,2194
2940,667
197,76
1580,1379
974,2463
496,158
2687,848
2362,2569
2344,879
236,2786
49,2351
608,1643
376,1943
800,2831
87,916
2544,72
214,1217
759,1128
1317,39
1554,600
2270,2428
2907,1470
121,364
2267,856
2163,113
1961,546
2080,2406
2261,760
2388,1082
437,1512
1500,25
2387,653
2969,2556
1140,1748
1843,2401
2410,1834
2238,2198
190,2112
2038,2709
264,554
547,2264
1737,1050
1454,2236
2814,363
1638,2340
655,1785
2524,1267
1887,1285
878,2073
1752,595
1598,2745
2582,733
2224,1729
174,378
489,350
1112,1240
2552,2687
2179,981
1863,372
2740,840
637,1395
1528,225
1045,2132
1511,458
2862,700
2436,2986
2028,1874
582,2521
1903,1520
2215,1994
2800,1329
1308,2238
129,1144
1691,1358
1231,2148
250,1769
1939,1562
1082,1053
145,2214
1761,809
775,1082
1197,1994
919,2839
913,878
861,793
274,1424
2074,2320
488,1474
2708,2877
196,2480
2582,2786
2516,175
2059,1657
761,1591
2981,233
953,2761
1952,1016
1960,967
2836,1442
1098,2583
1655,2647
1158,1177
1474,552
237,2891
605,413
1775,1541
1737,2328
1667,2998
79,77
1144,665
2994,27
1847,630
1603,660
1144,2607
170,167
1421,2563
2030,1494
598,2613
147,1651
1007,1726
2033,1306
111,2358
281,1259
1838,1515
2080,835
2275,714
2556,2645
1707,2382
2686,1396
2492,693
1489,2234
1736,71
1247,2102
537,805
2944,179
1713,135
637,2723
782,563
234,1198
887,1117
464,2221
500,1513
2319,1553
1830,2861
534,37
457,1385
1101,2818
2136,1484
340,370
2845,2609
2800,2340
2067,746
1329,2838
1954,2627
1585,2185
491,2771
623,1601
1607,1103
1399,840
1030,810
1798,1864
44,2347
101,923
828,2121
465,667
2537,936
2042,1643
2499,1220
1328,680
581,1481
1911,1821
242,1622
947,1837
1992,1883
2142,1328
826,1104
1521,2345
1246,967
2561,1942
1729,2201
2545,2772
552,700
1902,843
471,257
1151,2545
2283,1538
1279,598
1406,2550
2327,22
2035,594
1245,388
1567,2857
1960,2545
95,2014
2063,2176
580,1719
2504,538
2866,1380
2118,2919
459,1694
1784,1695
502,490
2535,1178
129,2403
221,1099
645,2256
1460,1989
1754,2926
951,2973
756,2212
2918,2520
561,2928
1487,83
637,1551
269,2531
2703,1135
187,2693
1330,1102
1689,224
2150,1815
2671,2741
308,199
1827,2706
116,2174
87,2487
2164,2739
1945,1434
2766,2004
1021,778
879,2828
2229,505
1537,2608
2659,521
1127,1285
510,2926
1866,1562
206,1858
1864,1072
1551,1686
1133,2982
2794,175
508,314
2528,1114
84,2893
1494,1823
2828,2738
338,2697
1955,1933
786,1722
2861,357
702,1582
476,108
89,673
2442,1830
2288,261
1547,2882
61,1440
2135,2038
1291,1431
1953,452
947,2369
2729,1226
2360,160
254,683
2720,2893
669,2236
2793,569
313,1681
2590,2521
2490,2558
1033,1255
2711,41
698,2841
1500,2004
512,2164
1854,2777
1930,1213
1574,920
2715,2971
2654,1787
2368,1005
1781,421
1769,119
2583,2244
1291,113
1797,2357
2813,1135
315,2891
1642,2661
415,191
2395,271
1782,913
1698,1720
102,1833
1968,1469
44,1410
503,1973
1016,1472
43,2561
2960,2450
166,2002
768,2266
1494,334
2271,1873
2680,1101
1256,959
218,1706
1954,1572
1051,1548
2771,338
2081,2452
2084,2141
1690,1109
2423,2182
1787,838
1419,861
2369,2903
66,1769
2997,1372
353,212
2905,1973
2469,243
1044,523
1007,637
1854,1603
2588,1114
1477,2268
911,222
683,2249
2509,2394
606,2748
165,1787
1221,2739
2890,2576
1239,2424
1296,2066
6,561
2620,1162
1610,852
2484,904
2760,2346
1108,2572
146,279
587,2427
2954,402
2142,2497
2764,1331
1120,1204
1518,1975
2119,497
929,1836
2294,154
702,474
2674,1097
2533,2064
605,565
1874,1649
664,1152
324,2611
1609,1390
1585,899
2681,1314
1760,514
2528,2685
715,1100
1314,738
2026,2203
111,33
1652,949
909,642
849,2286
650,1
533,877
2969,2708
788,1526
1712,228
1670,819
2221,1003
1323,582
2175,1027
1845,731
1190,1059
1749,2792
808,1119
1827,2903
673,1930
525,1783
2797,303
1822,501
1885,2027
1743,323
180,1215
445,998
1498,672
2931,2711
2903,915
1023,486
739,2625
60,1256
2233,1844
2319,1418
2761,2080
2418,2647
216,361
2758,2686
2650,1786
2619,640
297,2245
18,460
375,415
682,465
1160,116
395,1495
1144,902
2218,1630
2004,382
2242,940
681,2658
185,2484
545,2405
2674,1525
2700,1123
2495,2278
368,1516
998,24
695,1409
221,1085
2173,883
2340,2293
1474,2011
2467,1018
1552,1532
2841,34
1431,998
441,726
918,745
758,1800
225,122
643,1561
274,1142
2097,126
17,612
2348,2333
2268,692
1193,212
1712,2320
864,38
849,2933
1828,2613
1744,32
2180,2820
363,702
2698,2760
1328,2236
406,559
1568,1766
2659,2602
2348,363
2186,212
1368,1540
1698,160
2165,682
2787,2743
2236,1694
1439,2080
1654,373
985,1155
2010,183
797,1995
1163,1942
1803,2243
843,1142
349,2578
2403,1878
1276,1343
2941,1027
9,2347
2840,2076
2795,2118
2113,1809
207,630
807,1210
404,2847
1322,1681
791,923
1460,2018
2198,1981
2687,2651
2003,1457
1060,641
748,1485
1364,242
2433,2859
662,1235
1899,680
2480,1258
2450,1752
2300,2705
2436,2600
2412,2811
2935,770
2370,1558
218,1673
2149,2076
2535,2190
2591,1559
1315,2088
149,2808
1157,1761
2253,2313
1911,958
2806,1746
2043,2057
2214,2466
2103,2430
187,607
2101,1976
760,2444
2776,2138
2712,294
1629,2468
772,1993
2347,125
1342,2725
2942,175
2494,988
2248,410
2647,291
1839,1629
1828,1241
623,2333
636,1471
1606,1370
1561,191
896,1472
505,2119
2488,240
193,2807
1258,1036
2764,902
280,855
1807,1005
479,2463
2071,1959
843,2362
492,1626
2258,396
218,642
1725,2819
111,1220
1734,1660
1245,417
2989,1873
2878,737
2300,969
443,2663
2905,1103
1438,1326
2963,1265
1764,1645
2474,524
1071,1041
31,2037
1088,2293
2927,1233
2655,265
2097,1412
446,1650
2079,1781
1864,1714
1513,1954
1452,2450
361,889
2121,2664
754,2545
68,497
1445,760
264,2882
505,1481
2374,2994
2391,310
1146,1921
1366,715
241,60
1536,2258
2471,157
2601,1582
2954,2795
1409,883
893,2433
1284,277
2747,1054
1569,2294
1044,715
24,1355
2874,1531
2254,2828
479,2322
2479,1558
473,1509
897,850
1835,2545
750,1239
1929,175
2813,2319
1195,2470
1474,752
917,344
281,1331
838,2292
2835,2018
199,661
159,2886
1971,2100
2277,2953
553,2714
964,540
522,2238
2881,919
268,678
418,2658
337,674
2300,629
2885,678
2993,1341
856,320
1400,335
592,238
938,2229
558,642
395,1211
1246,484
1515,2998
1908,2712
397,1656
1115,2596
2799,1412
1574,2482
1037,1153
2360,1137
2027,1689
1672,2048
1387,1620
2066,927
1512,925
1953,1820
391,2811
2391,2996
1744,2570
1770,1851
2645,255
854,1447
1830,901
1820,2273
650,305
922,2777
1618,1440
2044,1531
2068,2404
2712,2001
1198,2396
2462,2330
894,2465
1111,555
1253,744
1393,960
1545,2801
2092,2102
348,2825
2304,2181
1656,879
2566,1506
2790,1222
552,2426
2949,2466
626,2022
1610,1093
825,1445
2732,1029
2205,2572
1842,1759
1,25
80,2506
1708,1420
1448,566
2517,2685
1423,2473
2653,990
2017,2405
2907,1951
668,2802
810,1768
2351,526
2189,1751
892,2051
1806,421
1147,2187
600,2596
804,92
892,564
618,864
992,1390
2944,2683
650,1944
2402,592
1411,216
1234,2839
2554,561
2043,1457
1718,2745
479,288
3,138
319,1702
2825,810
379,827
1193,60
831,2351
111,116
2331,226
2253,2601
1055,620
1003,126
1621,2788
808,2372
2409,41
2543,1644
2889,1851
2143,477
2900,1991
336,31
1366,2015
1953,262
465,1005
760,2538
2664,803
449,1368
1545,2758
863,2283
1294,2659
1406,414
2106,1667
174,2530
2334,2970
2482,631
89,792
2138,1821
1641,1623
1663,1949
2108,2762
1904,1166
359,680
2094,1315
1932,1221
2158,157
644,2509
2655,2380
386,2853
102,343
2079,2
1796,1603
299,781
739,1447
249,84
1164,1466
2125,1727
391,2479
2882,540
2830,2534
1762,1914
1778,2462
647,2242
2968,2544
2996,650
1790,1836
2820,1621
118,2635
2547,231
1598,1018
682,2859
2541,1326
460,2038
427,2397
2640,1922
1195,578
134,2430
346,1604
1699,2471
1000,938
196,735
1968,1223
474,1702
537,573
1122,900
1978,1477
1427,1855
1724,2817
2007,882
956,286
2997,1925
978,355
2424,2215
2549,322
2131,705
990,388
315,2445
1459,2114
2805,544
2647,511
959,1131
719,1474
843,205
388,1824
1646,829
548,1990
512,2368
777,2742
963,284
596,1081
183,226
2648,2561
2546,635
2521,2916
1795,2846
2318,802
1092,1023
385,215
2268,2888
1233,1778
2596,1445
2404,2265
1165,1031
2615,2457
772,2849
936,1427
1744,2803
2679,2270
2288,2921
528,255
2288,446
1157,2474
1454,877
865,2458
2559,1850
1783,2783
43,187
1514,1718
572,2726
2697,328
2912,948
20,809
1615,2251
2042,766
647,1201
1781,2570
2324,436
339,2626
1555,2007
668,105
94,1625
103,2448
515,2208
1923,2759
747,1167
521,1672
1398,2067
368,2184
2383,2821
2331,1663
1256,51
1823,2696
1169,2706
1131,1406
2718,2906
2744,975
1236,2205
2423,1944
1959,1051
204,1358
2560,1999
1650,521
1960,1591
1997,220
2592,1635
1977,2013
2804,1431
1394,1743
343,2337
1364,1143
1107,1449
2501,558
1865,2096
2089,496
1998,104
2884,1416
1520,315
2886,721
2588,2482
2863,1977
1857,2494
234,1822
2841,2104
831,2427
812,1152
657,2570
2682,2744
727,2707
338,894
934,2262
2900,983
2301,513
2545,1202
1136,938
617,117
515,2743
1479,663
2033,2037
1505,221
152,1488
2125,1594
127,677
2215,2085
1488,680
385,1770
2547,1340
745,1996
2463,1192
322,2459
1604,1835
368,2941
1762,933
1961,377
2441,609
1406,444
281,2147
1669,2533
1667,2072
2320,1706
557,742
1109,2864
2173,2364
2333,1198
2130,2644
1085,2210
2960,5
2800,1018
2221,1499
2651,2036
1991,921
2006,1866
2861,1867
2965,1648
1453,1142
2747,873
2160,602
2120,2568
2560,1014
1003,341
1427,2245
797,2578
1320,2230
1668,777
759,1748
1479,2397
665,1584
1433,2872
2033,2529
1867,228
770,2828
1242,1465
1865,264
1986,2903
2001,1054
591,58
403,584
2603,64
1519,1387
2396,1437
681,221
1191,1570
1315,2886
1758,1900
1739,2772
1408,2127
1159,1336
1149,492
1537,1809
2393,649
2738,568
1953,181
2713,2814
1472,97
1743,2355
2709,1134
710,2843
783,2594
96,1040
2562,1730
1442,2744
1877,1227
1453,1861
952,268
602,1894
1106,2199
537,1091
1501,2690
1210,2291
2515,203
2266,2601
1006,2058
2745,2291
2117,1922
460,616
829,2714
2557,2212
868,1614
959,1225
1031,404
1952,2048
1460,1382
2266,2503
11,2891
795,2411
2641,1896
2099,417
428,260
953,1173
1361,1513
141,1160
2125,1847
1373,852
1342,520
1322,1389
189,2449
680,2282
1045,141
660,866
1870,2188
1751,162
2820,1374
1099,2672
405,1611
255,2456
749,1367
2772,694
2864,560
2470,2915
206,1542
2130,680
2994,45
2979,637
2032,2914
938,1370
637,655
1820,1563
2102,2059
1713,2694
839,1526
109,1741
2151,633
2521,1630
734,926
339,1328
493,659
2831,817
657,2632
305,883
1215,480
2646,982
804,200
1464,1829
2644,1803
321,1274
2627,1059
2304,2603
2232,1284
2339,2798
106,1424
1791,2470
488,2898
2049,2202
2351,354
1058,979
2790,119
1240,646
299,2527
1554,1119
267,2145
889,2918
2206,553
1654,1339
983,1552
2153,599
1469,216
1127,1864
361,1858
2397,1147
2456,1837
2298,217
2564,1943
261,666
884,845
89,1883
244,1640
2862,1203
2219,1805
337,2906
2332,403
1824,953
1499,2879
2183,2466
2622,2539
2455,1600
2218,2654
1889,899
2155,2284
858,2402
1739,2373
1481,2864
2758,1405
1859,354
1728,1477
2973,2059
2225,2531
2206,756
1996,265
811,2184
1190,567
678,556
1659,1104
57,2250
638,1300
1640,1457
2889,2506
451,984
381,2944
339,1624
1336,2420
308,1359
148,296
1620,636
491,1638
363,2760
1566,2154
1279,2887
1392,1666
465,1774
2780,1330
1697,700
1724,1276
1883,1664
1522,1876
2784,1155
849,1904
2223,2518
1704,921
2564,2863
1720,1249
2819,1315
2661,458
739,1948
2685,2650
1266,1158
1245,2607
2990,2861
1109,1979
929,898
2284,2924
561,866
232,1462
1871,1405
678,2637
2223,2881
854,2232
897,936
1617,532
1591,984
539,2601
2442,1551
697,505
296,1498
350,1864
2814,1323
1446,518
506,289
1691,2860
269,2877
97,1988
1963,966
293,383
1021,529
2611,327
1743,730
1939,572
1080,2241
2984,1631
1109,2473
1332,152
496,1290
588,2807
388,228
2341,602
1963,2050
726,1491
1952,1169
1402,2112
366,2648
1407,2245
2249,2413
2617,1504
1718,425
1182,333
691,1212
2327,561
2197,2411
2178,2644
2540,1959
2593,112
497,2534
1632,1218
1351,405
1366,1304
750,1276
1256,2898
886,583
913,2422
1257,270
2720,2182
1293,1953
1994,1454
2875,326
1389,2028
167,47
614,742
52,2248
982,692
1172,1142
2374,2067
2629,1265
2318,1118
1227,662
2199,1526
963,1823
2763,831
2145,989
1014,414
299,1434
1979,1331
473,288
946,2968
499,2742
2848,299
1274,57
1900,1531
2505,723
2466,879
1203,2282
172,1242
502,2036
2354,1757
2040,814
2165,1191
411,1348
156,431
1875,2533
1747,1054
590,1147
715,1634
2692,1322
2925,2219
587,2797
2753,574
278,1818
899,1632
2308,1204
1124,2650
2000,1417
738,2950
816,522
1489,930
1713,1507
2990,669
2918,549
559,2508
1143,1801
2865,2871
655,509
112,2700
276,2254
2324,1132
1065,2363
2485,2166
2094,2876
818,783
904,127
2163,1769
89,2359
1641,1902
2430,2469
2237,2227
1028,1997
1279,2951
415,2291
2897,2259
1278,75
1685,3
1201,2549
2886,1344
2815,2054
2915,2174
717,2093
1681,2723
1868,87
2501,505
1358,2749
2469,288
123,1102
904,1136
27,425
1594,2027
1431,1223
43,1877
1531,2379
963,699
391,801
1320,1193
1372,2911
2333,2110
2866,1338
1479,1751
2161,306
2297,2309
146,696
614,341
610,2054
2166,2958
991,2446
2552,1767
212,1745
723,0
1472,1846
2468,2149
2126,1273
1822,166
1437,2715
1404,597
1468,2603
2055,1926
2155,960
381,1025
1941,2571
2831,2835
1880,2664
2102,2218
1227,2074
2232,2294
2131,2727
2808,942
713,139
2405,1338
306,1232
169,1734
2758,1456
2363,2085
2338,1003
1814,2203
1634,885
1235,1236
2346,814
2366,1325
246,1780
591,1457
1216,1394
2440,1725
530,2405
1419,429
1975,1407
2308,172
2284,467
2465,2970
1170,2252
1494,2525
714,203
40,1274
933,1471
232,2232
1697,799
1443,171
135,1904
1723,803
343,1739
946,2798
2945,861
1541,2919
595,2269
9,371
1616,942
2890,2669
2686,2129
2545,1561
2632,250
1409,1718
71,2475
1295,2017
725,2741
825,354
639,63
1632,2919
2263,2828
1775,1133
97,897
2003,1516
252,1296
2617,453
1196,1505
1855,2689
2225,2430
1092,443
2566,872
2366,1538
262,1651
1852,2970
2415,496
2453,272
15,2200
2418,2575
2486,2012
1829,1714
464,1466
711,1544
1272,2919
2375,319
390,1099
2659,1795
608,150
1592,1985
2198,2656
768,2220
2589,1740
1620,2539
2176,2703
2855,979
15,2666
1213,911
416,2406
2633,308
622,232
2942,795
296,2504
447,1395
433,2997
1928,1305
2971,1900
2188,843
2257,2993
2706,83
2046,1631
2512,1936
1888,122
1012,842
2367,1220
2041,162
347,809
245,1168
2704,234
1487,2992
2301,1103
2817,2359
773,356
2206,2208
1336,1641
493,59
330,2048
345,150
1729,162
2038,728
1619,1604
769,150
2158,2127
2839,1373
2976,471
606,703
679,2850
2933,2880
1711,2801
1816,2709
316,2539
2349,931
