2334,unknown
2335,unknown
2336,unknown
2337,2
2338,unknown
2339,unknown
2340,unknown
2341,unknown
2342,unknown
2343,unknown
2344,unknown
2345,unknown
2346,unknown
2347,unknown
2348,2
2349,unknown
2350,unknown
2351,2
2352,unknown
2353,unknown
2354,unknown
2355,2
2356,unknown
2357,unknown
2358,unknown
2359,2
2360,unknown
2361,1
2362,unknown
2363,unknown
2364,unknown
2365,unknown
2366,unknown
2367,2
2368,unknown
2369,unknown
2370,unknown
2371,2
2372,2
2373,2
2374,unknown
2375,unknown
2376,1
2377,unknown
2378,1
2379,unknown
2380,unknown
2381,unknown
2382,unknown
2383,unknown
2384,unknown
2385,2
2386,unknown
2387,unknown
2388,unknown
2389,2
2390,2
2391,unknown
2392,unknown
2393,unknown
2394,unknown
2395,unknown
2396,unknown
2397,unknown
2398,2
2399,2
2400,2
2401,unknown
2402,unknown
2403,unknown
2404,unknown
2405,unknown
2406,unknown
2407,unknown
2408,unknown
2409,unknown
2410,unknown
2411,unknown
2412,unknown
2413,unknown
2414,unknown
2415,unknown
2416,unknown
2417,unknown
2418,unknown
2419,unknown
2420,2
2421,unknown
2422,unknown
2423,unknown
2424,2
2425,unknown
2426,unknown
2427,unknown
2428,2
2429,unknown
2430,unknown
2431,unknown
2432,unknown
2433,2
2434,unknown
2435,2
2436,unknown
2437,unknown
2438,unknown
2439,2
2440,2
2441,2
2442,2
2443,unknown
2444,2
2445,unknown
2446,2
2447,2
2448,unknown
2449,unknown
2450,unknown
2451,unknown
2452,unknown
2453,unknown
2454,2
2455,unknown
2456,unknown
2457,unknown
2458,2
2459,unknown
2460,unknown
2461,2
2462,unknown
2463,2
2464,unknown
2465,2
2466,unknown
2467,2
2468,unknown
2469,2
2470,unknown
2471,2
2472,unknown
2473,2
2474,2
2475,2
2476,2
2477,2
2478,unknown
2479,unknown
2480,2
2481,unknown
2482,unknown
2483,2
2484,unknown
2485,2
2486,2
2487,unknown
2488,unknown
2489,unknown
2490,unknown
2491,unknown
2492,2
2493,unknown
2494,2
2495,1
2496,2
2497,unknown
2498,unknown
2499,2
2500,unknown
2501,unknown
2502,unknown
2503,2
2504,unknown
2505,2
2506,unknown
2507,2
2508,2
2509,unknown
2510,2
2511,2
2512,unknown
2513,2
2514,unknown
2515,unknown
2516,2
2517,unknown
2518,2
2519,unknown
2520,2
2521,2
2522,unknown
2523,unknown
2524,unknown
2525,unknown
2526,unknown
2527,unknown
2528,unknown
2529,unknown
2530,unknown
2531,unknown
2532,unknown
2533,unknown
2534,2
2535,unknown
2536,unknown
2537,unknown
2538,unknown
2539,unknown
2540,unknown
2541,unknown
2542,2
2543,unknown
2544,unknown
2545,2
2546,2
2547,2
2548,unknown
2549,unknown
2550,unknown
2551,unknown
2552,unknown
2553,unknown
2554,unknown
2555,unknown
2556,unknown
2557,unknown
2558,unknown
2559,unknown
2560,unknown
2561,unknown
2562,2
2563,unknown
2564,2
2565,unknown
2566,unknown
2567,unknown
2568,unknown
2569,2
2570,unknown
2571,unknown
2572,unknown
2573,2
2574,1
2575,unknown
2576,unknown
2577,unknown
2578,2
2579,unknown
2580,unknown
2581,2
2582,unknown
2583,unknown
2584,unknown
2585,unknown
2586,unknown
2587,unknown
2588,2
2589,2
2590,2
2591,unknown
2592,unknown
2593,2
2594,2
2595,unknown
2596,unknown
2597,unknown
2598,unknown
2599,unknown
2600,unknown
2601,unknown
2602,unknown
2603,unknown
2604,unknown
2605,2
2606,unknown
2607,unknown
2608,unknown
2609,unknown
2610,unknown
2611,unknown
2612,unknown
2613,unknown
2614,unknown
2615,2
2616,unknown
2617,unknown
2618,unknown
2619,unknown
2620,unknown
2621,unknown
2622,unknown
2623,unknown
2624,unknown
2625,2
2626,unknown
2627,unknown
2628,unknown
2629,unknown
2630,unknown
2631,unknown
2632,unknown
2633,unknown
2634,unknown
2635,1
2636,unknown
2637,unknown
2638,unknown
2639,unknown
2640,unknown
2641,unknown
2642,2
2643,unknown
2644,unknown
2645,2
2646,2
2647,unknown
2648,unknown
2649,unknown
2650,2
2651,unknown
2652,unknown
2653,unknown
2654,unknown
2655,1
2656,unknown
2657,2
2658,unknown
2659,2
2660,unknown
2661,unknown
2662,unknown
2663,unknown
2664,unknown
2665,2
2666,1
2667,unknown
2668,unknown
2669,unknown
2670,unknown
2671,unknown
2672,unknown
2673,unknown
2674,unknown
2675,unknown
2676,unknown
2677,unknown
2678,unknown
2679,unknown
2680,unknown
2681,2
2682,unknown
2683,unknown
2684,unknown
2685,unknown
2686,2
2687,2
2688,2
2689,unknown
2690,2
2691,unknown
2692,unknown
2693,unknown
2694,2
2695,unknown
2696,2
2697,unknown
2698,2
2699,2
2700,2
2701,unknown
2702,2
2703,unknown
2704,unknown
2705,unknown
2706,2
2707,2
2708,unknown
2709,2
2710,unknown
2711,unknown
2712,unknown
2713,2
2714,unknown
2715,2
2716,unknown
2717,2
2718,unknown
2719,unknown
2720,2
2721,1
2722,unknown
2723,2
2724,2
2725,unknown
2726,unknown
2727,2
2728,unknown
2729,2
2730,unknown
2731,2
2732,unknown
2733,unknown
2734,2
2735,2
2736,unknown
2737,unknown
2738,unknown
2739,unknown
2740,unknown
2741,unknown
2742,unknown
2743,unknown
2744,unknown
2745,2
2746,unknown
2747,1
2748,2
2749,unknown
2750,unknown
2751,2
2752,2
2753,unknown
2754,unknown
2755,2
2756,2
2757,unknown
2758,unknown
2759,2
2760,unknown
2761,unknown
2762,unknown
2763,unknown
2764,unknown
2765,unknown
2766,unknown
2767,unknown
2768,unknown
2769,unknown
2770,unknown
2771,unknown
2772,unknown
2773,unknown
2774,2
2775,2
2776,unknown
2777,unknown
2778,unknown
2779,unknown
2780,1
2781,unknown
2782,unknown
2783,2
2784,unknown
2785,2
2786,unknown
2787,2
2788,unknown
2789,unknown
2790,2
2791,2
2792,2
2793,unknown
2794,unknown
2795,unknown
2796,unknown
2797,unknown
2798,unknown
2799,unknown
2800,unknown
2801,unknown
2802,unknown
2803,unknown
2804,1
2805,2
2806,unknown
2807,unknown
2808,unknown
2809,unknown
2810,unknown
2811,unknown
2812,2
2813,unknown
2814,1
2815,unknown
2816,unknown
2817,unknown
2818,unknown
2819,unknown
2820,unknown
2821,unknown
2822,unknown
2823,2
2824,2
2825,unknown
2826,2
2827,unknown
2828,unknown
2829,unknown
2830,2
2831,unknown
2832,2
2833,unknown
2834,unknown
2835,2
2836,1
2837,1
2838,unknown
2839,unknown
2840,2
2841,2
2842,unknown
2843,2
2844,unknown
2845,unknown
2846,unknown
2847,unknown
2848,unknown
2849,unknown
2850,2
2851,2
2852,unknown
2853,2
2854,unknown
2855,unknown
2856,unknown
2857,unknown
2858,unknown
2859,unknown
2860,2
2861,unknown
2862,unknown
2863,unknown
2864,unknown
2865,2
2866,unknown
2867,unknown
2868,2
2869,unknown
2870,unknown
2871,2
2872,unknown
2873,2
2874,unknown
2875,2
2876,unknown
2877,2
2878,unknown
2879,1
2880,unknown
2881,unknown
2882,2
2883,unknown
2884,unknown
2885,unknown
2886,unknown
2887,2
2888,unknown
2889,unknown
2890,2
2891,unknown
2892,unknown
2893,unknown
2894,unknown
2895,unknown
2896,2
2897,unknown
2898,2
2899,unknown
2900,unknown
2901,unknown
2902,1
2903,2
2904,unknown
2905,unknown
2906,unknown
2907,unknown
2908,unknown
2909,2
2910,unknown
2911,2
2912,unknown
2913,2
2914,2
2915,unknown
2916,unknown
2917,1
2918,1
2919,unknown
2920,unknown
2921,2
2922,unknown
2923,2
2924,unknown
2925,unknown
2926,2
2927,2
2928,2
2929,1
2930,unknown
2931,unknown
2932,unknown
2933,unknown
2934,unknown
2935,unknown
2936,unknown
2937,2
2938,unknown
2939,unknown
2940,2
2941,unknown
2942,unknown
2943,unknown
2944,2
2945,unknown
2946,unknown
2947,unknown
2948,unknown
2949,1
2950,unknown
2951,unknown
2952,unknown
2953,unknown
2954,unknown
2955,unknown
2956,2
2957,unknown
2958,2
2959,unknown
2960,unknown
2961,unknown
2962,unknown
2963,unknown
2964,2
2965,2
2966,2
2967,unknown
2968,unknown
2969,2
2970,unknown
2971,2
2972,unknown
2973,2
2974,unknown
2975,unknown
2976,unknown
2977,2
2978,unknown
2979,unknown
2980,unknown
2981,unknown
2982,unknown
2983,2
2984,unknown
2985,unknown
2986,unknown
2987,2
2988,unknown
2989,unknown
2990,unknown
2991,unknown
2992,unknown
2993,2
2994,2
2995,unknown
2996,unknown
2997,unknown
2998,unknown
2999,unknown
